frame,time,detections,tracks,latency_ms,max_speed
507,1769118032.0841897,0,0,8.97399999666959,0.0
508,1769118032.114085,0,0,9.598799981176853,0.0
509,1769118032.1414053,0,0,9.098000009544194,0.0
510,1769118032.169406,0,0,9.376399917528033,0.0
511,1769118032.198413,0,0,9.68959997408092,0.0
512,1769118032.227583,0,0,10.618999949656427,0.0
513,1769118032.2570767,0,0,10.974399978294969,0.0
514,1769118032.2870705,0,0,9.63480002246797,0.0
515,1769118032.3115776,0,0,9.649300016462803,0.0
516,1769118032.3391058,0,0,9.682100033387542,0.0
517,1769118032.3671045,0,0,8.9490000391379,0.0
518,1769118032.3981156,0,0,9.980599978007376,0.0
519,1769118032.4241683,0,0,9.275499964132905,0.0
520,1769118032.45217,0,0,9.640600066632032,0.0
521,1769118032.4796138,0,0,9.17259999550879,0.0
522,1769118032.5096269,0,0,9.700099937617779,0.0
523,1769118032.5366492,0,0,9.167099953629076,0.0
524,1769118032.5656502,0,0,9.690999984741211,0.0
525,1769118032.5926535,0,0,9.092199965380132,0.0
526,1769118032.6211822,0,0,9.40540002193302,0.0
527,1769118032.6509383,0,0,9.848900022916496,0.0
528,1769118032.6783907,0,0,9.536399971693754,0.0
529,1769118032.706401,0,0,9.440099936909974,0.0
530,1769118032.7339149,0,0,8.54439998511225,0.0
531,1769118032.7629137,0,0,9.066500002518296,0.0
532,1769118032.7906933,0,0,8.842100040055811,0.0
533,1769118032.8197029,0,0,9.856199962086976,0.0
534,1769118032.8497689,0,0,11.911200010217726,0.0
535,1769118032.878729,0,0,9.961399948224425,0.0
536,1769118032.905261,0,0,8.951500058174133,0.0
537,1769118032.933784,0,0,10.852999985218048,0.0
538,1769118032.9613163,0,0,10.16219996381551,0.0
539,1769118032.9893978,0,0,10.024999966844916,0.0
540,1769118033.017598,0,0,9.852400049567223,0.0
541,1769118033.046779,0,0,9.447199990972877,0.0
542,1769118033.077422,0,0,9.778600069694221,0.0
543,1769118033.101431,0,0,9.38149995636195,0.0
544,1769118033.1304932,0,0,9.648000006563962,0.0
545,1769118033.1575692,0,0,8.856600034050643,0.0
546,1769118033.1865091,0,0,9.02739993762225,0.0
547,1769118033.2150667,0,0,9.0658999979496,0.0
548,1769118033.2425134,0,0,9.265700005926192,0.0
549,1769118033.2710242,0,0,9.478099993430078,0.0
550,1769118033.2990196,0,0,8.894999977201223,0.0
551,1769118033.329153,0,0,9.038400021381676,0.0
552,1769118033.355426,0,0,9.566799970343709,0.0
553,1769118033.3844259,0,0,9.36690007802099,0.0
554,1769118033.4127436,1,1,10.508900042623281,0.0
555,1769118033.4422657,2,2,10.341199929825962,0.06681594252586365
556,1769118033.4732668,3,4,11.035699979402125,0.06681594252586365
557,1769118033.5053527,5,7,12.7134999493137,0.06681594252586365
558,1769118033.5395622,2,8,13.19820003118366,0.20044781267642975
559,1769118033.5697653,4,11,13.34920001681894,0.29429370164871216
560,1769118033.6010144,3,10,13.511799974367023,0.35981485247612
561,1769118033.634079,2,11,14.079800108447671,0.35981485247612
562,1769118033.6632326,3,12,12.91390007827431,0.35981485247612
563,1769118033.6937072,2,9,12.733299983665347,0.35981485247612
564,1769118033.7248337,2,9,12.72389991208911,0.35981485247612
565,1769118033.7563088,1,8,12.916399980895221,0.35981485247612
566,1769118033.786319,0,6,12.060599983669817,0.2705839276313782
567,1769118033.81622,0,5,10.79339999705553,0.2705839276313782
568,1769118033.8473787,0,3,10.304700001142919,0.2705839276313782
569,1769118033.8805716,0,2,12.457400094717741,0.02988099679350853
570,1769118033.9085932,0,1,10.302099981345236,0.02988099679350853
571,1769118033.926461,0,0,11.702199932187796,0.0
572,1769118033.9568787,0,0,9.354099980555475,0.0
573,1769118033.9871995,0,0,9.422300034202635,0.0
574,1769118034.0089357,0,0,12.559900060296059,0.0
575,1769118034.0343058,0,0,9.401899995282292,0.0
576,1769118034.0632942,0,0,10.592700098641217,0.0
577,1769118034.0904036,0,0,9.903699974529445,0.0
578,1769118034.1189303,0,0,9.501400054432452,0.0
579,1769118034.1469295,0,0,9.348200052045286,0.0
580,1769118034.1749299,0,0,8.754299953579903,0.0
581,1769118034.2034154,0,0,9.598399978131056,0.0
582,1769118034.2316253,0,0,9.623500052839518,0.0
583,1769118034.2607193,0,0,10.221899952739477,0.0
584,1769118034.288044,0,0,9.138099965639412,0.0
585,1769118034.315567,0,0,9.1476000379771,0.0
586,1769118034.3446703,0,0,9.300899924710393,0.0
587,1769118034.372789,0,0,9.471500059589744,0.0
588,1769118034.4011812,0,0,9.381100069731474,0.0
589,1769118034.4287007,0,0,9.475200087763369,0.0
590,1769118034.4578016,0,0,9.434200008399785,0.0
591,1769118034.4858289,0,0,9.244900080375373,0.0
592,1769118034.5144598,0,0,10.386700043454766,0.0
593,1769118034.5432727,0,0,10.090299998410046,0.0
594,1769118034.571699,0,0,10.093400022014976,0.0
595,1769118034.598778,0,0,9.567299974150956,0.0
596,1769118034.6273947,0,0,9.165699942968786,0.0
597,1769118034.6555889,0,0,9.605600032955408,0.0
598,1769118034.683836,0,0,9.604200022295117,0.0
599,1769118034.711849,0,0,10.302399983629584,0.0
600,1769118034.740861,0,0,9.643099969252944,0.0
601,1769118034.7694716,0,0,9.330399916507304,0.0
602,1769118034.7994723,0,0,9.475999977439642,0.0
603,1769118034.825814,0,0,10.42330008931458,0.0
604,1769118034.8541112,0,0,10.447300039231777,0.0
605,1769118034.884026,0,0,11.360800010152161,0.0
606,1769118034.9100318,0,0,9.567600092850626,0.0
607,1769118034.9402614,0,0,9.491299977526069,0.0
608,1769118034.9702623,0,0,9.735199972055852,0.0
609,1769118035.00064,0,0,10.063799913041294,0.0
610,1769118035.022505,0,0,9.317300049588084,0.0
611,1769118035.0505042,0,0,9.175400016829371,0.0
612,1769118035.0777652,0,0,9.022300015203655,0.0
613,1769118035.1075928,0,0,9.414399974048138,0.0
614,1769118035.1357737,0,0,9.803700027987361,0.0
615,1769118035.164225,0,0,9.980900096707046,0.0
616,1769118035.1915781,0,0,9.449300006963313,0.0
617,1769118035.220206,0,0,9.269600035622716,0.0
618,1769118035.2502046,0,0,8.951700059697032,0.0
619,1769118035.2759693,0,0,9.422299917787313,0.0
620,1769118035.3048353,0,0,9.82749997638166,0.0
621,1769118035.3333514,0,0,9.34290001168847,0.0
622,1769118035.361036,0,0,9.677199996076524,0.0
623,1769118035.3894813,0,0,9.228999959304929,0.0
624,1769118035.4183352,0,0,10.272799991071224,0.0
625,1769118035.4465368,0,0,9.56199993379414,0.0
626,1769118035.4745536,0,0,9.503599954769015,0.0
627,1769118035.5025737,0,0,9.651700034737587,0.0
628,1769118035.5327165,0,0,10.133299976587296,0.0
629,1769118035.5590117,0,0,9.160600020550191,0.0
630,1769118035.58724,0,0,9.555099997669458,0.0
631,1769118035.6156425,0,0,9.436200023628771,0.0
632,1769118035.643023,0,0,9.023600025102496,0.0
633,1769118035.6720836,0,0,9.09399997908622,0.0
634,1769118035.7003193,0,0,9.894400020129979,0.0
635,1769118035.7288516,1,1,10.433699935674667,0.0
636,1769118035.7581954,2,2,10.895000072196126,0.08451621979475021
637,1769118035.7873046,1,3,11.623500031419098,0.08451621979475021
638,1769118035.8167517,2,5,10.932300006970763,0.08451621979475021
639,1769118035.8482985,2,6,11.277000070549548,0.1609140932559967
640,1769118035.8807762,2,7,12.11810007225722,0.1609140932559967
641,1769118035.9109056,2,8,12.113200034946203,0.1609140932559967
642,1769118035.9429007,5,10,12.751000002026558,0.1609140932559967
643,1769118035.9771957,2,11,14.691399992443621,0.1609140932559967
644,1769118036.0062118,2,11,12.426899978891015,0.3300464153289795
645,1769118036.0384939,1,10,14.111500000581145,0.3300464153289795
646,1769118036.0664914,1,10,11.70030003413558,0.3300464153289795
647,1769118036.0996032,2,10,12.755299918353558,0.3300464153289795
648,1769118036.128124,1,5,11.118899914436042,0.3300464153289795
649,1769118036.1614132,1,4,12.195899966172874,3.6122987270355225
650,1769118036.1914146,1,3,10.521800024434924,10.901069641113281
651,1769118036.2229364,1,2,11.017599957995117,18.857887268066406
652,1769118036.2531981,1,2,10.747299995273352,24.772750854492188
653,1769118036.2848403,1,1,10.543500073254108,28.12944793701172
654,1769118036.3148477,0,1,10.331599973142147,28.12944793701172
655,1769118036.331553,0,1,9.562000050209463,28.12944793701172
656,1769118036.3615594,0,1,9.601300000213087,28.12944793701172
657,1769118036.3776898,0,1,9.391300030983984,28.12944793701172
658,1769118036.4079611,0,1,9.484900045208633,28.12944793701172
659,1769118036.4343905,0,0,9.426400065422058,0.0
660,1769118036.4628992,0,0,9.454599930904806,0.0
661,1769118036.49126,0,0,9.480500011704862,0.0
662,1769118036.518664,0,0,9.127400000579655,0.0
663,1769118036.5489411,0,0,9.363500052131712,0.0
664,1769118036.5779421,0,0,9.038400021381676,0.0
665,1769118036.6042743,0,0,9.929500054568052,0.0
666,1769118036.6318982,0,0,8.961699903011322,0.0
667,1769118036.6598756,0,0,8.823400014080107,0.0
668,1769118036.6880407,0,0,8.574500097893178,0.0
669,1769118036.716046,0,0,8.904599933885038,0.0
670,1769118036.7457113,0,0,9.796999976970255,0.0
671,1769118036.7731702,0,0,9.401599992997944,0.0
672,1769118036.8011684,0,0,9.05710004735738,0.0
673,1769118036.8308127,0,0,9.020600002259016,0.0
674,1769118036.8585684,0,0,10.316499974578619,0.0
675,1769118036.887555,0,0,10.490200016647577,0.0
676,1769118036.9153051,0,0,10.227699996903539,0.0
677,1769118036.9442697,0,0,10.694599943235517,0.0
678,1769118036.9702692,0,0,9.246299974620342,0.0
679,1769118036.9994373,0,0,9.08370001707226,0.0
680,1769118037.027897,0,0,9.637099923565984,0.0
681,1769118037.0559711,0,0,9.570099995471537,0.0
682,1769118037.0843334,0,0,9.750999975949526,0.0
683,1769118037.113061,0,0,10.126999928615987,0.0
684,1769118037.1405942,0,0,8.763300022110343,0.0
685,1769118037.1686175,0,0,9.657800081185997,0.0
686,1769118037.197602,0,0,9.771700017154217,0.0
687,1769118037.2255456,0,0,10.039100074209273,0.0
688,1769118037.2527268,0,0,9.261199971660972,0.0
689,1769118037.2819114,0,0,9.547800058498979,0.0
690,1769118037.3109114,0,0,10.369400028139353,0.0
691,1769118037.3383906,0,0,9.864300023764372,0.0
692,1769118037.366239,0,0,9.4277000753209,0.0
693,1769118037.394251,0,0,9.019399993121624,0.0
694,1769118037.4220648,0,0,8.474899921566248,0.0
695,1769118037.4513717,0,0,9.051300003193319,0.0
696,1769118037.4795566,0,0,9.449400007724762,0.0
697,1769118037.507923,0,0,9.573499904945493,0.0
698,1769118037.5357969,0,0,9.426199947483838,0.0
699,1769118037.5642054,0,0,8.73529992531985,0.0
700,1769118037.5923886,0,0,9.275300079025328,0.0
701,1769118037.6203492,0,0,9.02440003119409,0.0
702,1769118037.6487157,0,0,8.846600074321032,0.0
703,1769118037.67717,0,0,9.474000078625977,0.0
704,1769118037.7041678,0,0,9.189400007016957,0.0
705,1769118037.7340522,0,0,9.555500000715256,0.0
706,1769118037.761688,0,0,9.381199954077601,0.0
707,1769118037.7890337,0,0,8.97140009328723,0.0
708,1769118037.818041,0,0,8.936499943956733,0.0
709,1769118037.846337,0,0,9.133300045505166,0.0
710,1769118037.8757622,0,0,9.451600024476647,0.0
711,1769118037.905241,0,0,9.430899983271956,0.0
712,1769118037.9327738,0,0,10.307400021702051,0.0
713,1769118037.9587831,0,0,9.116299916058779,0.0
714,1769118037.9888551,0,0,10.488000116311014,0.0
715,1769118038.01513,0,0,8.890700060874224,0.0
716,1769118038.0438898,0,0,9.303800063207746,0.0
717,1769118038.0718918,0,0,9.26149997394532,0.0
718,1769118038.1004376,0,0,9.11780004389584,0.0
719,1769118038.1290286,0,0,10.02439996227622,0.0
720,1769118038.1567924,0,0,8.84220004081726,0.0
721,1769118038.1856813,0,0,8.906799950636923,0.0
722,1769118038.2133782,0,0,9.342200006358325,0.0
723,1769118038.2423134,0,0,9.174499893561006,0.0
724,1769118038.2698014,0,0,9.283200022764504,0.0
725,1769118038.297265,0,0,8.5831000469625,0.0
726,1769118038.3260167,0,0,8.745500002987683,0.0
727,1769118038.355648,0,0,9.262399980798364,0.0
728,1769118038.383899,0,0,10.147700086236,0.0
729,1769118038.4140599,0,0,10.887900018133223,0.0
730,1769118038.4401104,0,0,9.39159991685301,0.0
731,1769118038.4681194,0,0,9.468800039030612,0.0
732,1769118038.4977717,0,0,9.815099998377264,0.0
733,1769118038.5252328,0,0,9.53699997626245,0.0
734,1769118038.5549061,0,0,10.82770002540201,0.0
735,1769118038.5820189,0,0,9.485900052823126,0.0
736,1769118038.6083229,0,0,8.956899982877076,0.0
737,1769118038.6375284,0,0,9.389900020323694,0.0
738,1769118038.6659727,0,0,9.35060007032007,0.0
739,1769118038.6940262,0,0,10.013999999500811,0.0
740,1769118038.7224643,0,0,10.157499928027391,0.0
741,1769118038.7516758,0,0,9.944699937477708,0.0
742,1769118038.7791202,0,0,9.452000027522445,0.0
743,1769118038.8083496,0,0,8.889699936844409,0.0
744,1769118038.835641,0,0,9.993900079280138,0.0
745,1769118038.8650763,0,0,11.090700048953295,0.0
746,1769118038.8940158,0,0,10.726600070483983,0.0
747,1769118038.920428,0,0,9.835600038059056,0.0
748,1769118038.9475427,0,0,9.372300002723932,0.0
749,1769118038.9772997,0,0,10.156000033020973,0.0
750,1769118039.0065334,0,0,10.570400045253336,0.0
751,1769118039.0336611,0,0,10.65140007995069,0.0
752,1769118039.062087,0,0,10.261000017635524,0.0
753,1769118039.0904684,0,0,10.127700050361454,0.0
754,1769118039.1189075,0,0,9.308200096711516,0.0
755,1769118039.1468806,0,0,10.107800015248358,0.0
756,1769118039.1765375,0,0,10.256599984131753,0.0
757,1769118039.203903,0,0,11.042300029657781,0.0
758,1769118039.2309127,0,0,9.36680007725954,0.0
759,1769118039.2601929,0,0,10.557600064203143,0.0
760,1769118039.2897851,0,0,9.532099938951433,0.0
761,1769118039.3165426,0,0,10.677700047381222,0.0
762,1769118039.34389,0,0,9.36509994789958,0.0
763,1769118039.3708913,0,0,9.241099935024977,0.0
764,1769118039.4002209,0,0,9.272099938243628,0.0
765,1769118039.4277544,0,0,9.292899980209768,0.0
766,1769118039.456554,0,0,9.487499948590994,0.0
767,1769118039.4855537,0,0,10.246400022879243,0.0
768,1769118039.5138664,0,0,9.994299965910614,0.0
769,1769118039.5419846,0,0,9.551500086672604,0.0
770,1769118039.5689833,0,0,9.117799927480519,0.0
771,1769118039.5969827,0,0,9.316100040450692,0.0
772,1769118039.6270494,0,0,10.934900026768446,0.0
773,1769118039.6570501,0,0,9.731700061820447,0.0
774,1769118039.6844034,0,0,9.747799951583147,0.0
775,1769118039.710422,0,0,9.351999964565039,0.0
776,1769118039.7389302,0,0,9.680100018158555,0.0
777,1769118039.76693,0,0,10.235799942165613,0.0
778,1769118039.7975507,2,2,11.082699988037348,0.0
779,1769118039.8270755,3,4,12.074499973095953,0.17928597331047058
780,1769118039.8601146,3,5,13.741600094363093,0.21753694117069244
781,1769118039.888721,2,6,11.81000005453825,0.36351799964904785
782,1769118039.922545,4,9,13.898700010031462,0.36351799964904785
783,1769118039.9544342,5,10,13.697699992917478,0.4818165898323059
784,1769118039.9876597,3,9,15.237300074659288,3.2507095336914062
785,1769118040.016056,1,8,11.59789995290339,3.2507095336914062
786,1769118040.0486083,0,6,12.458399985916913,3.2507095336914062
787,1769118040.0769677,0,5,10.693600052036345,3.2507095336914062
788,1769118040.1094296,0,4,10.13130007777363,3.2507095336914062
789,1769118040.139709,0,3,10.167200001887977,3.2507095336914062
790,1769118040.1704519,0,1,10.29280002694577,0.0
791,1769118040.200961,0,0,9.706199984066188,0.0
792,1769118040.2301447,0,0,9.14149999152869,0.0
793,1769118040.2474601,0,0,9.464499889872968,0.0
794,1769118040.2757523,0,0,9.54760005697608,0.0
795,1769118040.3049366,0,0,10.091400006785989,0.0
796,1769118040.33315,0,0,9.953900007531047,0.0
797,1769118040.3617406,0,0,10.213600005954504,0.0
798,1769118040.3888714,0,0,9.378500049933791,0.0
799,1769118040.415931,0,0,9.198199957609177,0.0
800,1769118040.4457538,0,0,9.95049998164177,0.0
801,1769118040.4730842,0,0,9.78139997459948,0.0
802,1769118040.503273,0,0,10.870700003579259,0.0
803,1769118040.5308633,0,0,9.627799969166517,0.0
804,1769118040.559208,0,0,9.466399904340506,0.0
805,1769118040.58608,0,0,9.398300084285438,0.0
806,1769118040.6146224,0,0,9.681100025773048,0.0
807,1769118040.64282,0,0,10.066700051538646,0.0
808,1769118040.6708214,0,0,9.374299901537597,0.0
809,1769118040.700335,0,0,8.88510001823306,0.0
810,1769118040.7277942,0,0,9.566600085236132,0.0
811,1769118040.7566953,0,0,11.013200040906668,0.0
812,1769118040.7858875,0,0,10.610400000587106,0.0
813,1769118040.8119047,0,0,9.288899949751794,0.0
814,1769118040.841038,0,0,9.314000024460256,0.0
815,1769118040.8690012,0,0,10.999400052241981,0.0
816,1769118040.8992064,0,0,10.097900056280196,0.0
817,1769118040.9272172,0,0,11.021299986168742,0.0
818,1769118040.9558432,0,0,9.816000005230308,0.0
819,1769118040.9840326,0,0,10.303999995812774,0.0
820,1769118041.0147963,0,0,9.700599941425025,0.0
821,1769118041.045585,0,0,10.602900059893727,0.0
822,1769118041.0751932,0,0,9.254600037820637,0.0
823,1769118041.094194,0,0,9.177999920211732,0.0
824,1769118041.1242385,0,0,9.971400024369359,0.0
825,1769118041.15424,0,0,9.54760005697608,0.0
826,1769118041.1797605,0,0,10.089899995364249,0.0
827,1769118041.2087524,0,0,10.103399981744587,0.0
828,1769118041.2363737,0,0,9.438199922442436,0.0
829,1769118041.2643852,0,0,9.133099927566946,0.0
830,1769118041.2950516,0,0,9.34310001321137,0.0
831,1769118041.325662,0,0,9.334799950011075,0.0
832,1769118041.3577187,0,0,10.608999989926815,0.0
833,1769118041.3859336,0,0,9.317200048826635,0.0
834,1769118041.4064977,0,0,10.899299988523126,0.0
835,1769118041.4342532,0,0,9.701199945993721,0.0
836,1769118041.4647295,0,0,9.874399984255433,0.0
837,1769118041.49113,0,0,10.01880003605038,0.0
838,1769118041.5181406,0,0,9.761999943293631,0.0
839,1769118041.5466547,0,0,9.15479997638613,0.0
840,1769118041.575118,0,0,9.132100036367774,0.0
841,1769118041.6036346,0,0,9.570299996994436,0.0
842,1769118041.632179,0,0,9.7818000940606,0.0
843,1769118041.6586208,0,0,9.013900067657232,0.0
844,1769118041.68697,0,0,9.099399903789163,0.0
845,1769118041.7164636,0,0,9.05549991875887,0.0
846,1769118041.7441654,0,0,9.367399965412915,0.0
847,1769118041.7731369,0,0,9.905499988235533,0.0
848,1769118041.8006997,0,0,9.989900048822165,0.0
849,1769118041.8300173,0,0,9.587800013832748,0.0
850,1769118041.859487,0,0,10.115199955180287,0.0
851,1769118041.8894727,0,0,10.544899967499077,0.0
852,1769118041.9197035,0,0,9.93549998383969,0.0
853,1769118041.9415102,0,0,9.838199941441417,0.0
854,1769118041.972312,0,0,10.788099956698716,0.0
855,1769118042.0003095,0,0,9.973499923944473,0.0
856,1769118042.029677,0,0,9.902199963107705,0.0
857,1769118042.0591846,0,0,9.407000034116209,0.0
858,1769118042.0841846,0,0,10.36529999691993,0.0
859,1769118042.112986,0,0,9.994000080041587,0.0
860,1769118042.1393206,0,0,8.896599989384413,0.0
861,1769118042.1676066,0,0,9.146499913185835,0.0
862,1769118042.1960094,0,0,9.110799990594387,0.0
863,1769118042.2243865,0,0,9.761899942532182,0.0
864,1769118042.2530994,0,0,9.696399909444153,0.0
865,1769118042.2801025,0,0,9.160200017504394,0.0
866,1769118042.3106894,0,0,9.15040005929768,0.0
867,1769118042.3376985,0,0,9.447199990972877,0.0
868,1769118042.3649025,0,0,9.407800040207803,0.0
869,1769118042.394666,0,0,10.047000017948449,0.0
870,1769118042.4242427,0,0,10.260800016112626,0.0
871,1769118042.4512775,0,0,9.922900004312396,0.0
872,1769118042.4794269,0,0,9.940600022673607,0.0
873,1769118042.5083487,0,0,9.936399990692735,0.0
874,1769118042.536252,0,0,10.008799959905446,0.0
875,1769118042.5639603,0,0,10.124700027517974,0.0
876,1769118042.5919619,0,0,9.475199971348047,0.0
877,1769118042.6197364,0,0,9.405600023455918,0.0
878,1769118042.6480021,0,0,10.136199998669326,0.0
879,1769118042.6759975,0,0,9.249199996702373,0.0
880,1769118042.7049925,0,0,10.055099963210523,0.0
881,1769118042.7343307,0,0,10.00519993249327,0.0
882,1769118042.7626326,0,0,9.311700006946921,0.0
883,1769118042.7896361,0,0,9.103800053708255,0.0
884,1769118042.8168368,0,0,9.42150002811104,0.0
885,1769118042.8479965,0,0,11.61409995984286,0.0
886,1769118042.8774593,0,0,10.716799995861948,0.0
887,1769118042.903598,0,0,9.93259996175766,0.0
888,1769118042.9307537,0,0,9.27190005313605,0.0
889,1769118042.959235,0,0,10.07640000898391,0.0
890,1769118042.9875014,0,0,9.745600051246583,0.0
891,1769118043.0167847,0,0,10.457399999722838,0.0
892,1769118043.0435991,0,0,9.328600019216537,0.0
893,1769118043.071744,0,0,9.32980002835393,0.0
894,1769118043.1001458,0,0,9.976199944503605,0.0
895,1769118043.1288035,0,0,9.64820000808686,0.0
896,1769118043.1575844,0,0,9.823400061577559,0.0
897,1769118043.1846976,0,0,9.18160006403923,0.0
898,1769118043.2145813,0,0,9.657299960963428,0.0
899,1769118043.2435203,0,0,11.3045999314636,0.0
900,1769118043.2710705,0,0,9.893800015561283,0.0
901,1769118043.2982225,0,0,9.934899979270995,0.0
902,1769118043.3260748,0,0,8.84240004234016,0.0
903,1769118043.3556807,0,0,9.56059992313385,0.0
904,1769118043.3856769,0,0,9.436200023628771,0.0
905,1769118043.411066,0,0,9.95330000296235,0.0
906,1769118043.4396987,0,0,9.917599963955581,0.0
907,1769118043.4679675,0,0,9.431300102733076,0.0
908,1769118043.4950292,0,0,9.152899961918592,0.0
909,1769118043.5256824,0,0,9.948699967935681,0.0
910,1769118043.5521889,0,0,9.67520009726286,0.0
911,1769118043.5802147,0,0,9.6228999318555,0.0
912,1769118043.6082292,0,0,9.119299938902259,0.0
913,1769118043.6360247,0,0,9.245899971574545,0.0
914,1769118043.6655548,0,0,9.405900025740266,0.0
915,1769118043.69574,0,0,9.32529999408871,0.0
916,1769118043.7220173,0,0,9.810799965634942,0.0
917,1769118043.7510598,0,0,10.899199987761676,0.0
918,1769118043.778059,0,0,9.300699923187494,0.0
919,1769118043.806595,0,0,8.763000019825995,0.0
920,1769118043.83401,0,0,9.779599960893393,0.0
921,1769118043.864495,0,0,11.63970003835857,0.0
922,1769118043.8936079,0,0,9.9611000623554,0.0
923,1769118043.919619,0,0,9.24669997766614,0.0
924,1769118043.9476545,0,0,9.333500056527555,0.0
925,1769118043.977345,0,0,11.0437999246642,0.0
926,1769118044.0068312,0,0,9.777500061318278,0.0
927,1769118044.0334098,0,0,10.546999983489513,0.0
928,1769118044.0594091,0,0,8.807300007902086,0.0
929,1769118044.0887463,0,0,9.295800002291799,0.0
930,1769118044.1171513,0,0,9.543500025756657,0.0
931,1769118044.1450658,0,0,9.588700020685792,0.0
932,1769118044.173538,0,0,9.789700037799776,0.0
933,1769118044.2015395,0,0,9.77989996317774,0.0
934,1769118044.230272,0,0,9.710000013001263,0.0
935,1769118044.2620347,0,0,10.427700006403029,0.0
936,1769118044.291199,0,0,9.10610007122159,0.0
937,1769118044.3142302,0,0,9.696300025098026,0.0
938,1769118044.3419285,0,0,9.220500010997057,0.0
939,1769118044.3707883,0,0,8.898000000044703,0.0
940,1769118044.399791,0,0,9.718400076963007,0.0
941,1769118044.42756,0,0,9.794200072064996,0.0
942,1769118044.4552312,0,0,9.503899957053363,0.0
943,1769118044.4839292,0,0,9.268100024200976,0.0
944,1769118044.5119472,0,0,9.034399990923703,0.0
945,1769118044.5409238,0,0,9.50020004529506,0.0
946,1769118044.5682504,0,0,9.332000045105815,0.0
947,1769118044.5973125,0,0,9.703799965791404,0.0
948,1769118044.6244986,0,0,9.469800046645105,0.0
949,1769118044.6530833,0,0,9.04069992247969,0.0
950,1769118044.6811843,0,0,9.00670001283288,0.0
951,1769118044.7098382,0,0,9.47800010908395,0.0
952,1769118044.7380886,0,0,9.233799995854497,0.0
953,1769118044.7675283,0,0,10.34449995495379,0.0
954,1769118044.7944512,0,0,9.416899993084371,0.0
955,1769118044.8225448,0,0,8.72380007058382,0.0
956,1769118044.852517,0,0,9.622700046747923,0.0
957,1769118044.8822522,0,0,9.615399991162121,0.0
958,1769118044.9072664,0,0,9.696100023575127,0.0
959,1769118044.9375198,0,0,11.006299988366663,0.0
960,1769118044.966232,0,0,10.6498000677675,0.0
961,1769118044.992804,0,0,8.923000073991716,0.0
962,1769118045.0201955,0,0,9.071999927982688,0.0
963,1769118045.0489705,0,0,9.697700035758317,0.0
964,1769118045.0771282,0,0,9.504699963144958,0.0
965,1769118045.1065645,0,0,9.886399959214032,0.0
966,1769118045.1331265,0,0,8.802499971352518,0.0
967,1769118045.160314,0,0,8.810000028461218,0.0
968,1769118045.189586,0,0,9.77239990606904,0.0
969,1769118045.218628,0,0,9.51660005375743,0.0
970,1769118045.246848,0,0,9.971600025892258,0.0
971,1769118045.2748573,0,0,9.078199975192547,0.0
972,1769118045.3038564,0,0,8.971100091002882,0.0
973,1769118045.3325372,0,0,10.765200015157461,0.0
974,1769118045.3603606,0,0,9.693800006061792,0.0
975,1769118045.3877802,0,0,9.969400009140372,0.0
976,1769118045.4168098,0,0,9.645200101658702,0.0
977,1769118045.4434009,0,0,8.829700062051415,0.0
978,1769118045.4718866,0,0,8.740799967199564,0.0
979,1769118045.5008676,0,0,9.233599994331598,0.0
980,1769118045.5312853,0,0,11.350899934768677,0.0
981,1769118045.5584483,0,0,9.53399995341897,0.0
982,1769118045.5844436,0,0,8.930299896746874,0.0
983,1769118045.6134546,0,0,9.33549995534122,0.0
984,1769118045.641766,0,0,9.510899893939495,0.0
985,1769118045.670561,0,0,9.495100006461143,0.0
986,1769118045.6977801,0,0,9.143700008280575,0.0
987,1769118045.7257879,0,0,8.906999952159822,0.0
988,1769118045.755246,0,0,9.526200010441244,0.0
989,1769118045.7832448,0,0,9.776000049896538,0.0
990,1769118045.8116355,0,0,9.27040004171431,0.0
991,1769118045.8394036,0,0,8.854400017298758,0.0
992,1769118045.8702192,0,0,10.211599990725517,0.0
993,1769118045.899266,0,0,9.665800025686622,0.0
994,1769118045.930172,0,0,9.497800027020276,0.0
995,1769118045.9544039,0,0,10.893300059251487,0.0
996,1769118045.9826858,0,0,9.48080001398921,0.0
997,1769118046.010081,0,0,10.010099969804287,0.0
998,1769118046.0385072,0,0,9.625100065022707,0.0
999,1769118046.0675068,0,0,8.90729995444417,0.0
