frame,track,score,x,y,hit_time,hit_confirmed,redirects
13911,2542,0.0707,649.5,411.0,0.250,True,0
13969,2544,0.0339,1477.8,1148.3,0.250,True,0
14007,2549,0.1181,1060.2,1307.9,0.250,True,0
14052,2551,0.0748,385.4,788.2,0.250,True,0
14091,2554,0.0583,1553.5,733.1,0.250,True,0
14130,2561,0.1073,1200.1,1110.4,0.250,True,0
14171,2565,0.1001,1534.8,685.1,0.250,True,0
14208,2568,0.0974,971.1,1089.1,0.250,True,0
14247,2575,0.0857,969.2,497.5,0.250,True,0
14286,2577,0.0840,928.8,1438.1,0.250,True,0
14335,2582,0.1045,1027.8,1161.7,0.250,True,0
14373,2587,0.1169,756.5,1122.1,0.250,True,0
14410,2592,0.0846,833.9,648.6,0.250,True,0
14454,2597,0.0620,761.4,1012.4,0.250,True,0
14493,2602,0.1432,671.8,1145.9,0.250,True,0
14532,2606,0.1204,748.0,715.0,0.250,True,0
14569,2608,0.0941,371.1,579.4,0.250,True,0
14609,2609,0.0834,719.6,1119.7,0.250,True,0
14655,2610,0.0925,883.9,852.2,0.250,True,0
14695,2615,0.0597,1029.4,1257.9,0.250,True,0
14733,2623,0.1285,1234.2,1086.2,0.250,True,0
14792,2626,0.0994,928.9,940.3,0.250,True,0
14829,2627,0.0601,1203.6,1258.8,0.250,True,0
14895,2628,0.1262,1159.8,916.4,0.250,True,0
14933,2630,0.1057,1031.4,1230.5,0.250,True,0
14980,2631,0.1102,751.1,1189.3,0.250,True,0
15020,2633,0.1084,1080.7,1001.7,0.250,True,0
15057,2635,0.1019,1245.2,1295.9,0.250,True,0
15094,2637,0.0377,440.6,687.9,0.250,True,0
15150,2641,0.0778,1137.6,1198.3,0.250,True,0
15189,2647,0.0741,507.1,793.5,0.250,True,0
15228,2653,0.1078,684.8,752.1,0.250,True,0
15265,2655,0.0854,1142.4,1165.1,0.250,True,0
15302,2656,0.1054,1439.0,991.5,0.250,True,0
15339,2658,0.1034,959.4,996.3,0.250,True,0
15378,2665,0.1481,775.7,1046.3,0.250,True,0
15417,2669,0.1186,550.8,518.4,0.250,True,0
15456,2676,0.0809,1354.8,971.1,0.250,True,0
15496,2679,0.0373,378.2,675.7,0.250,True,0
15539,2680,0.0794,917.4,1320.6,0.250,True,0
15609,2682,0.1243,1253.3,1185.9,0.250,True,0
15648,2689,0.1047,1171.1,1045.8,0.250,True,0
15687,2701,0.1071,1110.0,1013.1,0.250,True,0
15726,2712,0.0649,863.7,1180.8,0.250,True,0
15765,2713,0.0354,944.4,123.0,0.250,True,0
15804,2716,0.0938,687.0,513.4,0.250,True,0
15841,2718,0.0785,1491.7,1000.1,0.250,True,0
15879,2726,0.0969,1306.4,1154.4,0.250,True,0
15916,2730,0.0901,430.4,1153.7,0.250,True,0
15953,2731,0.1042,627.1,934.0,0.250,True,0
