frame,track,score,x,y
456,1964,0.0507,1138.8,487.0,0.250,True,0
457,1964,0.0387,1137.8,487.5,0.250,True,0
458,1958,0.0382,1017.3,70.4,0.250,True,1
459,1973,0.0504,996.3,0.4,0.250,True,0
460,1973,0.0384,996.6,-0.2,0.250,True,0
461,1738,0.0310,790.2,213.5,0.250,True,1
462,1981,0.0461,685.5,0.5,0.250,True,0
463,1981,0.0384,685.5,-0.1,0.250,True,0
464,1984,0.0124,1698.3,1.2,0.250,True,0
465,1995,0.0435,1375.1,4.4,0.250,True,0
466,1995,0.0381,1374.9,5.2,0.250,True,0
467,1985,0.0132,1791.3,20.3,0.250,True,1
468,2002,0.0975,2043.2,4.6,0.250,True,0
469,2002,0.0718,2043.7,3.2,0.250,True,0
470,2002,0.0480,2044.5,3.9,0.250,True,0
471,2023,0.0387,917.0,64.0,0.250,True,1
472,2023,0.0571,916.7,64.5,0.250,True,0
473,2023,0.0381,916.2,63.2,0.250,True,0
474,2034,0.0464,1138.7,27.8,0.250,True,0
475,2034,0.0383,1138.9,26.2,0.250,True,0
476,1845,0.0033,630.4,685.3,0.250,True,0
477,2045,0.0251,1416.3,20.8,0.250,True,0
478,2045,0.0379,1416.8,19.8,0.250,True,0
479,2045,0.0361,1418.9,24.4,0.250,True,1
480,2062,0.0368,830.3,0.2,0.250,True,0
481,2062,0.0382,830.1,-0.8,0.250,True,0
482,1845,0.0112,635.8,674.0,0.250,True,1
483,2080,0.0415,901.2,45.4,0.250,True,0
484,2080,0.0416,901.0,45.5,0.250,True,0
485,2080,0.0241,902.6,52.7,0.250,True,1
486,2093,0.0454,1123.2,2.4,0.250,True,0
487,2093,0.0374,1123.8,1.8,0.250,True,0
488,2102,0.0154,1909.0,31.9,0.250,True,0
489,2111,0.0506,1916.8,73.7,0.250,True,0
490,2111,0.0378,1915.9,73.3,0.250,True,0
491,1845,0.0033,645.1,649.0,0.250,True,1
492,2129,0.0433,1051.8,57.9,0.250,True,1
493,2129,0.0411,1051.7,57.6,0.250,True,0
494,2129,0.0265,1052.0,57.0,0.250,True,0
495,2146,0.0402,613.6,39.8,0.250,True,0
496,2146,0.0375,614.3,40.4,0.250,True,0
497,2141,0.0042,1923.1,5.3,0.250,True,0
498,2157,0.0497,1902.7,34.9,0.250,True,0
499,2157,0.0367,1901.1,35.2,0.250,True,0
500,2164,0.0084,1361.7,89.5,0.250,True,1
501,2180,0.0548,1040.2,43.1,0.250,True,0
502,2180,0.0436,1040.0,43.8,0.250,True,0
503,2180,0.0300,1039.9,42.9,0.250,True,0
504,2191,0.0394,561.3,0.4,0.250,True,0
505,2191,0.0381,562.6,-0.5,0.250,True,0
506,2192,0.0089,1605.6,4.5,0.250,True,1
507,2209,0.0443,1910.8,30.4,0.250,True,0
508,2209,0.0384,1910.5,31.7,0.250,True,0
509,2201,0.0038,1622.2,137.3,0.250,True,0
510,2225,0.0483,1549.0,13.8,0.250,True,0
511,2225,0.0383,1549.3,12.3,0.250,True,0
512,2229,0.0087,1517.4,48.2,0.250,True,1
513,2237,0.0358,886.7,32.4,0.250,True,0
514,2237,0.0386,886.8,31.5,0.250,True,0
515,2222,0.0038,58.0,1.1,0.250,True,0
516,2253,0.0514,92.5,1.6,0.250,True,0
517,2253,0.0383,92.8,1.9,0.250,True,0
518,2229,0.0022,1514.5,51.8,0.250,True,0
519,2267,0.0494,1615.0,55.4,0.250,True,0
520,2267,0.0382,1615.5,54.4,0.250,True,0
521,2268,0.0175,730.6,68.0,0.250,True,1
522,2289,0.0474,907.8,0.3,0.250,True,0
523,2289,0.0385,908.3,0.3,0.250,True,0
524,2268,0.0086,733.8,81.4,0.250,True,1
525,2302,0.0481,588.2,2.9,0.250,True,0
526,2302,0.0384,588.8,3.1,0.250,True,0
527,2305,0.0100,1330.9,13.5,0.250,True,0
528,2319,0.0510,1363.2,0.9,0.250,True,0
529,2322,0.0440,1809.9,14.3,0.250,True,1
530,2322,0.0367,1810.1,14.1,0.250,True,0
531,2327,0.0508,1754.3,1.3,0.250,True,0
532,2327,0.0385,1754.0,1.4,0.250,True,0
533,2324,0.0035,768.9,8.8,0.250,True,0
534,2344,0.0710,1043.2,355.0,0.250,True,1
535,2344,0.0560,1042.5,355.8,0.250,True,0
